
Intensity StdDev Ch=4 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
1840.96,,Surface,4,Image 1,1,0,
1776,,Surface,4,Image 1,1,1,
1951.94,,Surface,4,Image 1,1,2,
10481.8,,Surface,4,Image 1,1,3,
7800.05,,Surface,4,Image 1,1,4,
4608.48,,Surface,4,Image 1,1,5,
8367.02,,Surface,4,Image 1,1,6,
9031.22,,Surface,4,Image 1,1,7,
14168.9,,Surface,4,Image 1,1,8,
11732.8,,Surface,4,Image 1,1,9,
6785.96,,Surface,4,Image 1,1,10,
9285.92,,Surface,4,Image 1,1,11,
7424.68,,Surface,4,Image 1,1,12,
