
Intensity StdDev Ch=1 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
2013.33,,Surface,1,Image 1,1,0,
997.948,,Surface,1,Image 1,1,1,
2926.66,,Surface,1,Image 1,1,2,
2772.66,,Surface,1,Image 1,1,3,
1901.46,,Surface,1,Image 1,1,4,
1340.2,,Surface,1,Image 1,1,5,
2889.17,,Surface,1,Image 1,1,6,
2619.94,,Surface,1,Image 1,1,7,
2900.45,,Surface,1,Image 1,1,8,
2318.01,,Surface,1,Image 1,1,9,
2047.55,,Surface,1,Image 1,1,10,
2492.67,,Surface,1,Image 1,1,11,
3253.54,,Surface,1,Image 1,1,12,
