
Intensity Mean Ch=3 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
2207.63,,Surface,3,Image 1,1,0,
1952.36,,Surface,3,Image 1,1,1,
4078.7,,Surface,3,Image 1,1,2,
3163.45,,Surface,3,Image 1,1,3,
2495.05,,Surface,3,Image 1,1,4,
2948.46,,Surface,3,Image 1,1,5,
3793.71,,Surface,3,Image 1,1,6,
2639.31,,Surface,3,Image 1,1,7,
2933.26,,Surface,3,Image 1,1,8,
2792.14,,Surface,3,Image 1,1,9,
2822.42,,Surface,3,Image 1,1,10,
2848.86,,Surface,3,Image 1,1,11,
3751.5,,Surface,3,Image 1,1,12,
