
Intensity Mean Ch=6 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
254.124,,Surface,6,Image 1,1,0,
242.497,,Surface,6,Image 1,1,1,
599.84,,Surface,6,Image 1,1,2,
544.903,,Surface,6,Image 1,1,3,
399.512,,Surface,6,Image 1,1,4,
424.713,,Surface,6,Image 1,1,5,
776.177,,Surface,6,Image 1,1,6,
396.388,,Surface,6,Image 1,1,7,
537.888,,Surface,6,Image 1,1,8,
493.29,,Surface,6,Image 1,1,9,
344.603,,Surface,6,Image 1,1,10,
442.334,,Surface,6,Image 1,1,11,
640.246,,Surface,6,Image 1,1,12,
