
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
275.34,323.082,24.8164,um,Surface,Position,1,0,
236.449,281.959,27.4064,um,Surface,Position,1,1,
264.379,264.806,21.5023,um,Surface,Position,1,2,
337.438,250.438,25.3365,um,Surface,Position,1,3,
199.855,344.09,27.5039,um,Surface,Position,1,4,
304.968,135.43,25.054,um,Surface,Position,1,5,
29.5613,328.796,26.1963,um,Surface,Position,1,6,
341.625,31.2128,24.285,um,Surface,Position,1,7,
97.1809,243.348,23.4245,um,Surface,Position,1,8,
238.578,134.835,24.2206,um,Surface,Position,1,9,
195.018,56.0658,29.6283,um,Surface,Position,1,10,
89.0051,120.944,29.0688,um,Surface,Position,1,11,
145.221,10.7775,21.4638,um,Surface,Position,1,12,
