
Intensity Sum Ch=4 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
3.29589e+08,,Surface,4,Image 1,1,0,
2.36374e+08,,Surface,4,Image 1,1,1,
3.99329e+08,,Surface,4,Image 1,1,2,
1.427e+10,,Surface,4,Image 1,1,3,
4.76107e+09,,Surface,4,Image 1,1,4,
5.72518e+08,,Surface,4,Image 1,1,5,
1.01939e+09,,Surface,4,Image 1,1,6,
4.54687e+09,,Surface,4,Image 1,1,7,
1.57173e+10,,Surface,4,Image 1,1,8,
2.84744e+10,,Surface,4,Image 1,1,9,
1.85565e+09,,Surface,4,Image 1,1,10,
9.06537e+09,,Surface,4,Image 1,1,11,
9.1127e+08,,Surface,4,Image 1,1,12,
