
Intensity StdDev Ch=3 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
2039.16,,Surface,3,Image 1,1,0,
1453.72,,Surface,3,Image 1,1,1,
5000.26,,Surface,3,Image 1,1,2,
2744.94,,Surface,3,Image 1,1,3,
1861.5,,Surface,3,Image 1,1,4,
2594.2,,Surface,3,Image 1,1,5,
2226.88,,Surface,3,Image 1,1,6,
2050.65,,Surface,3,Image 1,1,7,
2557.62,,Surface,3,Image 1,1,8,
2565.65,,Surface,3,Image 1,1,9,
2639.45,,Surface,3,Image 1,1,10,
2241.28,,Surface,3,Image 1,1,11,
3138.31,,Surface,3,Image 1,1,12,
