
Intensity StdDev Ch=6 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
914.443,,Surface,6,Image 1,1,0,
1292.91,,Surface,6,Image 1,1,1,
1145.37,,Surface,6,Image 1,1,2,
1388.13,,Surface,6,Image 1,1,3,
1078.8,,Surface,6,Image 1,1,4,
971.889,,Surface,6,Image 1,1,5,
1049.82,,Surface,6,Image 1,1,6,
1542.21,,Surface,6,Image 1,1,7,
1281.93,,Surface,6,Image 1,1,8,
1253.11,,Surface,6,Image 1,1,9,
1279.86,,Surface,6,Image 1,1,10,
3094.31,,Surface,6,Image 1,1,11,
1081.18,,Surface,6,Image 1,1,12,
1296.23,,Surface,6,Image 1,1,13,
3029.74,,Surface,6,Image 1,1,14,
2431.69,,Surface,6,Image 1,1,15,
2024.59,,Surface,6,Image 1,1,16,
3032.15,,Surface,6,Image 1,1,17,
1397.02,,Surface,6,Image 1,1,18,
3018.51,,Surface,6,Image 1,1,19,
1014.35,,Surface,6,Image 1,1,20,
