
Intensity StdDev Ch=5 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
6802.77,,Surface,5,Image 1,1,0,
10148.4,,Surface,5,Image 1,1,1,
6506.64,,Surface,5,Image 1,1,2,
995.031,,Surface,5,Image 1,1,3,
3475.18,,Surface,5,Image 1,1,4,
4743.36,,Surface,5,Image 1,1,5,
1251.62,,Surface,5,Image 1,1,6,
1998.09,,Surface,5,Image 1,1,7,
6089.07,,Surface,5,Image 1,1,8,
7715.64,,Surface,5,Image 1,1,9,
5465.15,,Surface,5,Image 1,1,10,
5582.01,,Surface,5,Image 1,1,11,
8276.54,,Surface,5,Image 1,1,12,
5760.42,,Surface,5,Image 1,1,13,
2608.32,,Surface,5,Image 1,1,14,
6999.04,,Surface,5,Image 1,1,15,
5515.2,,Surface,5,Image 1,1,16,
1423.52,,Surface,5,Image 1,1,17,
4939.32,,Surface,5,Image 1,1,18,
5191.19,,Surface,5,Image 1,1,19,
5537.13,,Surface,5,Image 1,1,20,
