
Intensity Sum Ch=1 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
2.48168e+08,,Surface,1,Image 1,1,0,
6.32444e+08,,Surface,1,Image 1,1,1,
2.71175e+09,,Surface,1,Image 1,1,2,
1.54577e+08,,Surface,1,Image 1,1,3,
1.16839e+08,,Surface,1,Image 1,1,4,
2.2559e+08,,Surface,1,Image 1,1,5,
2.05633e+08,,Surface,1,Image 1,1,6,
9.70553e+07,,Surface,1,Image 1,1,7,
5.33074e+09,,Surface,1,Image 1,1,8,
5.19572e+08,,Surface,1,Image 1,1,9,
5.47139e+08,,Surface,1,Image 1,1,10,
3.27917e+08,,Surface,1,Image 1,1,11,
3.97707e+08,,Surface,1,Image 1,1,12,
1.04262e+09,,Surface,1,Image 1,1,13,
1.81289e+08,,Surface,1,Image 1,1,14,
7.96482e+08,,Surface,1,Image 1,1,15,
2.27698e+09,,Surface,1,Image 1,1,16,
6.74243e+07,,Surface,1,Image 1,1,17,
3.78874e+08,,Surface,1,Image 1,1,18,
2.06109e+09,,Surface,1,Image 1,1,19,
3.81576e+08,,Surface,1,Image 1,1,20,
