
Intensity Mean Ch=4 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
14608.5,,Surface,4,Image 1,1,0,
19628,,Surface,4,Image 1,1,1,
20698.3,,Surface,4,Image 1,1,2,
10933.3,,Surface,4,Image 1,1,3,
13642.5,,Surface,4,Image 1,1,4,
16710,,Surface,4,Image 1,1,5,
12883,,Surface,4,Image 1,1,6,
11599.7,,Surface,4,Image 1,1,7,
18356.3,,Surface,4,Image 1,1,8,
16842.2,,Surface,4,Image 1,1,9,
16035,,Surface,4,Image 1,1,10,
20525.9,,Surface,4,Image 1,1,11,
15855.5,,Surface,4,Image 1,1,12,
17140.4,,Surface,4,Image 1,1,13,
11124.4,,Surface,4,Image 1,1,14,
16739.6,,Surface,4,Image 1,1,15,
16706.5,,Surface,4,Image 1,1,16,
12414.3,,Surface,4,Image 1,1,17,
16617.8,,Surface,4,Image 1,1,18,
18695.1,,Surface,4,Image 1,1,19,
15947.2,,Surface,4,Image 1,1,20,
