
Intensity Mean Ch=5 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
2459.58,,Surface,5,Image 1,1,0,
4629.28,,Surface,5,Image 1,1,1,
2373.26,,Surface,5,Image 1,1,2,
379.514,,Surface,5,Image 1,1,3,
956.623,,Surface,5,Image 1,1,4,
1754.33,,Surface,5,Image 1,1,5,
464.327,,Surface,5,Image 1,1,6,
517.277,,Surface,5,Image 1,1,7,
2017.3,,Surface,5,Image 1,1,8,
2816.63,,Surface,5,Image 1,1,9,
2097.38,,Surface,5,Image 1,1,10,
2496.12,,Surface,5,Image 1,1,11,
3992.73,,Surface,5,Image 1,1,12,
1687.6,,Surface,5,Image 1,1,13,
944.755,,Surface,5,Image 1,1,14,
2744.37,,Surface,5,Image 1,1,15,
1975.54,,Surface,5,Image 1,1,16,
454.959,,Surface,5,Image 1,1,17,
1810.48,,Surface,5,Image 1,1,18,
1729.2,,Surface,5,Image 1,1,19,
1932.25,,Surface,5,Image 1,1,20,
