
Intensity Max Ch=1 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
63659,,Surface,1,Image 1,1,0,
65535,,Surface,1,Image 1,1,1,
65535,,Surface,1,Image 1,1,2,
57361,,Surface,1,Image 1,1,3,
65494,,Surface,1,Image 1,1,4,
56885,,Surface,1,Image 1,1,5,
65199,,Surface,1,Image 1,1,6,
54758,,Surface,1,Image 1,1,7,
65535,,Surface,1,Image 1,1,8,
65535,,Surface,1,Image 1,1,9,
61926,,Surface,1,Image 1,1,10,
64710,,Surface,1,Image 1,1,11,
65208,,Surface,1,Image 1,1,12,
65535,,Surface,1,Image 1,1,13,
62131,,Surface,1,Image 1,1,14,
65535,,Surface,1,Image 1,1,15,
65535,,Surface,1,Image 1,1,16,
36063,,Surface,1,Image 1,1,17,
62148,,Surface,1,Image 1,1,18,
64919,,Surface,1,Image 1,1,19,
62446,,Surface,1,Image 1,1,20,
