
Intensity Sum Ch=5 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.16343e+08,,Surface,5,Image 1,1,0,
4.12784e+08,,Surface,5,Image 1,1,1,
1.45222e+09,,Surface,5,Image 1,1,2,
2.09571e+07,,Surface,5,Image 1,1,3,
4.21134e+07,,Surface,5,Image 1,1,4,
1.16171e+08,,Surface,5,Image 1,1,5,
3.81403e+07,,Surface,5,Image 1,1,6,
2.13496e+07,,Surface,5,Image 1,1,7,
2.40319e+09,,Surface,5,Image 1,1,8,
3.17361e+08,,Surface,5,Image 1,1,9,
2.9951e+08,,Surface,5,Image 1,1,10,
2.02053e+08,,Surface,5,Image 1,1,11,
2.95091e+08,,Surface,5,Image 1,1,12,
4.52894e+08,,Surface,5,Image 1,1,13,
4.13718e+07,,Surface,5,Image 1,1,14,
4.60406e+08,,Surface,5,Image 1,1,15,
1.11262e+09,,Surface,5,Image 1,1,16,
1.78685e+07,,Surface,5,Image 1,1,17,
2.01246e+08,,Surface,5,Image 1,1,18,
1.00178e+09,,Surface,5,Image 1,1,19,
2.31894e+08,,Surface,5,Image 1,1,20,
