
Intensity Max Ch=5 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
59229,,Surface,5,Image 1,1,0,
65535,,Surface,5,Image 1,1,1,
65535,,Surface,5,Image 1,1,2,
18792,,Surface,5,Image 1,1,3,
65494,,Surface,5,Image 1,1,4,
53296,,Surface,5,Image 1,1,5,
40946,,Surface,5,Image 1,1,6,
54758,,Surface,5,Image 1,1,7,
65535,,Surface,5,Image 1,1,8,
65535,,Surface,5,Image 1,1,9,
61926,,Surface,5,Image 1,1,10,
64710,,Surface,5,Image 1,1,11,
65208,,Surface,5,Image 1,1,12,
65535,,Surface,5,Image 1,1,13,
42642,,Surface,5,Image 1,1,14,
65535,,Surface,5,Image 1,1,15,
63965,,Surface,5,Image 1,1,16,
31702,,Surface,5,Image 1,1,17,
53936,,Surface,5,Image 1,1,18,
64919,,Surface,5,Image 1,1,19,
62446,,Surface,5,Image 1,1,20,
