
Intensity Sum Ch=8 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
36156,,Surface,8,Image 1,1,0,
0,,Surface,8,Image 1,1,1,
2.76697e+06,,Surface,8,Image 1,1,2,
2.58201e+07,,Surface,8,Image 1,1,3,
0,,Surface,8,Image 1,1,4,
2.51831e+08,,Surface,8,Image 1,1,5,
3.53657e+07,,Surface,8,Image 1,1,6,
0,,Surface,8,Image 1,1,7,
3.02477e+07,,Surface,8,Image 1,1,8,
0,,Surface,8,Image 1,1,9,
0,,Surface,8,Image 1,1,10,
2.86241e+08,,Surface,8,Image 1,1,11,
3.08551e+07,,Surface,8,Image 1,1,12,
2.11654e+07,,Surface,8,Image 1,1,13,
110107,,Surface,8,Image 1,1,14,
