
Intensity Sum Ch=3 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
9.53585e+08,,Surface,3,Image 1,1,0,
1.20674e+08,,Surface,3,Image 1,1,1,
8.40656e+07,,Surface,3,Image 1,1,2,
3.62264e+09,,Surface,3,Image 1,1,3,
1.80629e+08,,Surface,3,Image 1,1,4,
5.75134e+09,,Surface,3,Image 1,1,5,
3.35113e+09,,Surface,3,Image 1,1,6,
2.0411e+08,,Surface,3,Image 1,1,7,
3.67503e+08,,Surface,3,Image 1,1,8,
4.64048e+08,,Surface,3,Image 1,1,9,
1.5056e+08,,Surface,3,Image 1,1,10,
1.42516e+10,,Surface,3,Image 1,1,11,
2.68447e+09,,Surface,3,Image 1,1,12,
7.88131e+08,,Surface,3,Image 1,1,13,
9.61661e+07,,Surface,3,Image 1,1,14,
