
Intensity Sum Ch=5 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
3.76075e+08,,Surface,5,Image 1,1,0,
5.87714e+07,,Surface,5,Image 1,1,1,
1.69753e+07,,Surface,5,Image 1,1,2,
1.82304e+09,,Surface,5,Image 1,1,3,
7.65857e+07,,Surface,5,Image 1,1,4,
3.47703e+09,,Surface,5,Image 1,1,5,
1.29086e+09,,Surface,5,Image 1,1,6,
5.56534e+07,,Surface,5,Image 1,1,7,
9.47034e+07,,Surface,5,Image 1,1,8,
1.56114e+08,,Surface,5,Image 1,1,9,
6.40941e+07,,Surface,5,Image 1,1,10,
7.80384e+09,,Surface,5,Image 1,1,11,
9.48107e+08,,Surface,5,Image 1,1,12,
4.24397e+08,,Surface,5,Image 1,1,13,
2.44511e+07,,Surface,5,Image 1,1,14,
