
Intensity Mean Ch=5 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1520.7,,Surface,5,Image 1,1,0,
1571.93,,Surface,5,Image 1,1,1,
459.986,,Surface,5,Image 1,1,2,
1836.47,,Surface,5,Image 1,1,3,
1962.33,,Surface,5,Image 1,1,4,
1995.19,,Surface,5,Image 1,1,5,
1142.97,,Surface,5,Image 1,1,6,
760.916,,Surface,5,Image 1,1,7,
621.805,,Surface,5,Image 1,1,8,
939.406,,Surface,5,Image 1,1,9,
1690.07,,Surface,5,Image 1,1,10,
1899.24,,Surface,5,Image 1,1,11,
1199.9,,Surface,5,Image 1,1,12,
1981.94,,Surface,5,Image 1,1,13,
638.476,,Surface,5,Image 1,1,14,
