
Intensity Mean Ch=3 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
3855.92,,Surface,3,Image 1,1,0,
3227.62,,Surface,3,Image 1,1,1,
2277.95,,Surface,3,Image 1,1,2,
3649.33,,Surface,3,Image 1,1,3,
4628.19,,Surface,3,Image 1,1,4,
3300.23,,Surface,3,Image 1,1,5,
2967.21,,Surface,3,Image 1,1,6,
2790.67,,Surface,3,Image 1,1,7,
2412.96,,Surface,3,Image 1,1,8,
2792.37,,Surface,3,Image 1,1,9,
3970.04,,Surface,3,Image 1,1,10,
3468.46,,Surface,3,Image 1,1,11,
3397.39,,Surface,3,Image 1,1,12,
3680.59,,Surface,3,Image 1,1,13,
2511.13,,Surface,3,Image 1,1,14,
