
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1128.52,,Surface,2,Image 1,1,0,
1470.36,,Surface,2,Image 1,1,1,
1324.34,,Surface,2,Image 1,1,2,
1367.22,,Surface,2,Image 1,1,3,
1173.04,,Surface,2,Image 1,1,4,
1459.93,,Surface,2,Image 1,1,5,
1353.89,,Surface,2,Image 1,1,6,
1222.03,,Surface,2,Image 1,1,7,
1113.79,,Surface,2,Image 1,1,8,
1308.08,,Surface,2,Image 1,1,9,
1271.91,,Surface,2,Image 1,1,10,
1451.61,,Surface,2,Image 1,1,11,
1281.36,,Surface,2,Image 1,1,12,
1452.44,,Surface,2,Image 1,1,13,
1262.73,,Surface,2,Image 1,1,14,
