
Intensity Mean Ch=7 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
0,,Surface,7,Image 1,1,0,
0,,Surface,7,Image 1,1,1,
0,,Surface,7,Image 1,1,2,
25.4251,,Surface,7,Image 1,1,3,
0,,Surface,7,Image 1,1,4,
108.003,,Surface,7,Image 1,1,5,
13.8879,,Surface,7,Image 1,1,6,
0,,Surface,7,Image 1,1,7,
90.9336,,Surface,7,Image 1,1,8,
0.236762,,Surface,7,Image 1,1,9,
0,,Surface,7,Image 1,1,10,
59.4268,,Surface,7,Image 1,1,11,
34.4869,,Surface,7,Image 1,1,12,
68.1708,,Surface,7,Image 1,1,13,
0,,Surface,7,Image 1,1,14,
