
Intensity StdDev Ch=1 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
3280.64,,Surface,1,Image 1,1,0,
2006.87,,Surface,1,Image 1,1,1,
1731.27,,Surface,1,Image 1,1,2,
2697.1,,Surface,1,Image 1,1,3,
2365.14,,Surface,1,Image 1,1,4,
3488.49,,Surface,1,Image 1,1,5,
2492.86,,Surface,1,Image 1,1,6,
1522.43,,Surface,1,Image 1,1,7,
1777.96,,Surface,1,Image 1,1,8,
1864.37,,Surface,1,Image 1,1,9,
1988.79,,Surface,1,Image 1,1,10,
3279.1,,Surface,1,Image 1,1,11,
2042.87,,Surface,1,Image 1,1,12,
3528.59,,Surface,1,Image 1,1,13,
1483.1,,Surface,1,Image 1,1,14,
