
Intensity Median Ch=5 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
303.876,,Surface,5,Image 1,1,0,
784.536,,Surface,5,Image 1,1,1,
5.516,,Surface,5,Image 1,1,2,
981.376,,Surface,5,Image 1,1,3,
1030.7,,Surface,5,Image 1,1,4,
11.2642,,Surface,5,Image 1,1,5,
17.444,,Surface,5,Image 1,1,6,
6.896,,Surface,5,Image 1,1,7,
11.204,,Surface,5,Image 1,1,8,
0,,Surface,5,Image 1,1,9,
1194.8,,Surface,5,Image 1,1,10,
760.609,,Surface,5,Image 1,1,11,
18.968,,Surface,5,Image 1,1,12,
245.304,,Surface,5,Image 1,1,13,
0,,Surface,5,Image 1,1,14,
