
Intensity Mean Ch=8 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
0.146201,,Surface,8,Image 1,1,0,
0,,Surface,8,Image 1,1,1,
74.9774,,Surface,8,Image 1,1,2,
26.0103,,Surface,8,Image 1,1,3,
0,,Surface,8,Image 1,1,4,
144.506,,Surface,8,Image 1,1,5,
31.314,,Surface,8,Image 1,1,6,
0,,Surface,8,Image 1,1,7,
198.601,,Surface,8,Image 1,1,8,
0,,Surface,8,Image 1,1,9,
0,,Surface,8,Image 1,1,10,
69.6632,,Surface,8,Image 1,1,11,
39.0494,,Surface,8,Image 1,1,12,
98.8427,,Surface,8,Image 1,1,13,
2.87516,,Surface,8,Image 1,1,14,
