
Intensity Mean Ch=4 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
12729.3,,Surface,4,Image 1,1,0,
7512.47,,Surface,4,Image 1,1,1,
7092.23,,Surface,4,Image 1,1,2,
13296.2,,Surface,4,Image 1,1,3,
9617.56,,Surface,4,Image 1,1,4,
12849.5,,Surface,4,Image 1,1,5,
11367.3,,Surface,4,Image 1,1,6,
7499.44,,Surface,4,Image 1,1,7,
7681.36,,Surface,4,Image 1,1,8,
7290.9,,Surface,4,Image 1,1,9,
8104.52,,Surface,4,Image 1,1,10,
14087.8,,Surface,4,Image 1,1,11,
13111,,Surface,4,Image 1,1,12,
11758.5,,Surface,4,Image 1,1,13,
6747.47,,Surface,4,Image 1,1,14,
