
Intensity Median Ch=1 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
2055,,Surface,1,Image 1,1,0,
2245.25,,Surface,1,Image 1,1,1,
3734.71,,Surface,1,Image 1,1,2,
1905.68,,Surface,1,Image 1,1,3,
2669.93,,Surface,1,Image 1,1,4,
2171.54,,Surface,1,Image 1,1,5,
2877.48,,Surface,1,Image 1,1,6,
1729.76,,Surface,1,Image 1,1,7,
2140.77,,Surface,1,Image 1,1,8,
1758.9,,Surface,1,Image 1,1,9,
2235.28,,Surface,1,Image 1,1,10,
2039.09,,Surface,1,Image 1,1,11,
1965.59,,Surface,1,Image 1,1,12,
4013.34,,Surface,1,Image 1,1,13,
2421.32,,Surface,1,Image 1,1,14,
1412.82,,Surface,1,Image 1,1,15,
1446.41,,Surface,1,Image 1,1,16,
2654.43,,Surface,1,Image 1,1,17,
2655.88,,Surface,1,Image 1,1,18,
2181.06,,Surface,1,Image 1,1,19,
2377.9,,Surface,1,Image 1,1,20,
2103.7,,Surface,1,Image 1,1,21,
