
Intensity StdDev Ch=2 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
772.903,,Surface,2,Image 1,1,0,
767.206,,Surface,2,Image 1,1,1,
1379.12,,Surface,2,Image 1,1,2,
995.837,,Surface,2,Image 1,1,3,
2528.08,,Surface,2,Image 1,1,4,
1718.99,,Surface,2,Image 1,1,5,
6641.26,,Surface,2,Image 1,1,6,
1056.04,,Surface,2,Image 1,1,7,
1999.04,,Surface,2,Image 1,1,8,
677.125,,Surface,2,Image 1,1,9,
3940.11,,Surface,2,Image 1,1,10,
760.367,,Surface,2,Image 1,1,11,
3849.16,,Surface,2,Image 1,1,12,
1254.52,,Surface,2,Image 1,1,13,
916.181,,Surface,2,Image 1,1,14,
603.511,,Surface,2,Image 1,1,15,
4024.31,,Surface,2,Image 1,1,16,
1203.43,,Surface,2,Image 1,1,17,
3161.04,,Surface,2,Image 1,1,18,
769.85,,Surface,2,Image 1,1,19,
661.191,,Surface,2,Image 1,1,20,
698.342,,Surface,2,Image 1,1,21,
