
Intensity Mean Ch=5 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
2293.06,,Surface,5,Image 1,1,0,
2185.5,,Surface,5,Image 1,1,1,
4421.71,,Surface,5,Image 1,1,2,
1628.74,,Surface,5,Image 1,1,3,
1949.73,,Surface,5,Image 1,1,4,
1311.99,,Surface,5,Image 1,1,5,
2440.52,,Surface,5,Image 1,1,6,
577.391,,Surface,5,Image 1,1,7,
1862.85,,Surface,5,Image 1,1,8,
2049.29,,Surface,5,Image 1,1,9,
2047.87,,Surface,5,Image 1,1,10,
1448.78,,Surface,5,Image 1,1,11,
1420.17,,Surface,5,Image 1,1,12,
1298.74,,Surface,5,Image 1,1,13,
2153.56,,Surface,5,Image 1,1,14,
1394.43,,Surface,5,Image 1,1,15,
900.456,,Surface,5,Image 1,1,16,
4602.45,,Surface,5,Image 1,1,17,
1880.78,,Surface,5,Image 1,1,18,
2702.67,,Surface,5,Image 1,1,19,
4041.68,,Surface,5,Image 1,1,20,
2098.74,,Surface,5,Image 1,1,21,
