
Intensity Median Ch=4 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
15788.4,,Surface,4,Image 1,1,0,
11229.6,,Surface,4,Image 1,1,1,
12423.2,,Surface,4,Image 1,1,2,
10825.1,,Surface,4,Image 1,1,3,
12436.2,,Surface,4,Image 1,1,4,
13637.7,,Surface,4,Image 1,1,5,
10921.5,,Surface,4,Image 1,1,6,
10334.2,,Surface,4,Image 1,1,7,
13569.3,,Surface,4,Image 1,1,8,
12513,,Surface,4,Image 1,1,9,
13494.3,,Surface,4,Image 1,1,10,
14227.4,,Surface,4,Image 1,1,11,
11050,,Surface,4,Image 1,1,12,
10803.8,,Surface,4,Image 1,1,13,
11515,,Surface,4,Image 1,1,14,
13259.9,,Surface,4,Image 1,1,15,
14722.2,,Surface,4,Image 1,1,16,
13090.4,,Surface,4,Image 1,1,17,
13756.8,,Surface,4,Image 1,1,18,
13234.2,,Surface,4,Image 1,1,19,
12538,,Surface,4,Image 1,1,20,
11359.6,,Surface,4,Image 1,1,21,
