
Intensity Max Ch=7 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
12825,,Surface,7,Image 1,1,0,
14893,,Surface,7,Image 1,1,1,
23671,,Surface,7,Image 1,1,2,
0,,Surface,7,Image 1,1,3,
11816,,Surface,7,Image 1,1,4,
0,,Surface,7,Image 1,1,5,
13357,,Surface,7,Image 1,1,6,
42484,,Surface,7,Image 1,1,7,
13924,,Surface,7,Image 1,1,8,
0,,Surface,7,Image 1,1,9,
15532,,Surface,7,Image 1,1,10,
13478,,Surface,7,Image 1,1,11,
0,,Surface,7,Image 1,1,12,
22177,,Surface,7,Image 1,1,13,
0,,Surface,7,Image 1,1,14,
14993,,Surface,7,Image 1,1,15,
