
Intensity Mean Ch=7 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
30.5924,,Surface,7,Image 1,1,0,
10.9721,,Surface,7,Image 1,1,1,
30.6354,,Surface,7,Image 1,1,2,
0,,Surface,7,Image 1,1,3,
5.85937,,Surface,7,Image 1,1,4,
0,,Surface,7,Image 1,1,5,
43.8559,,Surface,7,Image 1,1,6,
29.7789,,Surface,7,Image 1,1,7,
2.52463,,Surface,7,Image 1,1,8,
0,,Surface,7,Image 1,1,9,
114.941,,Surface,7,Image 1,1,10,
5.19001,,Surface,7,Image 1,1,11,
0,,Surface,7,Image 1,1,12,
37.7094,,Surface,7,Image 1,1,13,
0,,Surface,7,Image 1,1,14,
89.8013,,Surface,7,Image 1,1,15,
