
Intensity Mean Ch=6 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
927.497,,Surface,6,Image 1,1,0,
444.031,,Surface,6,Image 1,1,1,
707.315,,Surface,6,Image 1,1,2,
798.489,,Surface,6,Image 1,1,3,
1222.2,,Surface,6,Image 1,1,4,
776.535,,Surface,6,Image 1,1,5,
288.543,,Surface,6,Image 1,1,6,
924.879,,Surface,6,Image 1,1,7,
309.85,,Surface,6,Image 1,1,8,
659.839,,Surface,6,Image 1,1,9,
1675.34,,Surface,6,Image 1,1,10,
370.412,,Surface,6,Image 1,1,11,
505.194,,Surface,6,Image 1,1,12,
667.881,,Surface,6,Image 1,1,13,
490.769,,Surface,6,Image 1,1,14,
1062.98,,Surface,6,Image 1,1,15,
