
Intensity Sum Ch=8 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
0,,Surface,8,Image 1,1,0,
2.8523e+06,,Surface,8,Image 1,1,1,
6.62617e+06,,Surface,8,Image 1,1,2,
0,,Surface,8,Image 1,1,3,
29215,,Surface,8,Image 1,1,4,
0,,Surface,8,Image 1,1,5,
9.81902e+06,,Surface,8,Image 1,1,6,
489946,,Surface,8,Image 1,1,7,
0,,Surface,8,Image 1,1,8,
0,,Surface,8,Image 1,1,9,
22186,,Surface,8,Image 1,1,10,
919486,,Surface,8,Image 1,1,11,
0,,Surface,8,Image 1,1,12,
0,,Surface,8,Image 1,1,13,
0,,Surface,8,Image 1,1,14,
2.17979e+08,,Surface,8,Image 1,1,15,
