
Intensity StdDev Ch=8 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
0,,Surface,8,Image 1,1,0,
207.146,,Surface,8,Image 1,1,1,
228.311,,Surface,8,Image 1,1,2,
0,,Surface,8,Image 1,1,3,
20.0338,,Surface,8,Image 1,1,4,
0,,Surface,8,Image 1,1,5,
939.945,,Surface,8,Image 1,1,6,
74.7812,,Surface,8,Image 1,1,7,
0,,Surface,8,Image 1,1,8,
0,,Surface,8,Image 1,1,9,
50.9023,,Surface,8,Image 1,1,10,
140.558,,Surface,8,Image 1,1,11,
0,,Surface,8,Image 1,1,12,
0,,Surface,8,Image 1,1,13,
0,,Surface,8,Image 1,1,14,
1222.29,,Surface,8,Image 1,1,15,
