
Intensity Max Ch=3 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
31311,,Surface,3,Image 1,1,0,
52142,,Surface,3,Image 1,1,1,
64288,,Surface,3,Image 1,1,2,
30265,,Surface,3,Image 1,1,3,
65535,,Surface,3,Image 1,1,4,
41116,,Surface,3,Image 1,1,5,
29013,,Surface,3,Image 1,1,6,
58654,,Surface,3,Image 1,1,7,
37643,,Surface,3,Image 1,1,8,
65535,,Surface,3,Image 1,1,9,
44955,,Surface,3,Image 1,1,10,
41484,,Surface,3,Image 1,1,11,
30534,,Surface,3,Image 1,1,12,
29143,,Surface,3,Image 1,1,13,
30096,,Surface,3,Image 1,1,14,
65535,,Surface,3,Image 1,1,15,
