
Intensity StdDev Ch=1 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
2258.41,,Surface,1,Image 1,1,0,
2992.55,,Surface,1,Image 1,1,1,
3382.11,,Surface,1,Image 1,1,2,
997.973,,Surface,1,Image 1,1,3,
4791.66,,Surface,1,Image 1,1,4,
1187.11,,Surface,1,Image 1,1,5,
2164.1,,Surface,1,Image 1,1,6,
5261.48,,Surface,1,Image 1,1,7,
2015.77,,Surface,1,Image 1,1,8,
4015.74,,Surface,1,Image 1,1,9,
2107.1,,Surface,1,Image 1,1,10,
1977.82,,Surface,1,Image 1,1,11,
1833.31,,Surface,1,Image 1,1,12,
2111.81,,Surface,1,Image 1,1,13,
1076.29,,Surface,1,Image 1,1,14,
4041.8,,Surface,1,Image 1,1,15,
