
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
340.059,245.931,21.3068,um,Surface,Position,1,0,
281.492,314.804,22.3259,um,Surface,Position,1,1,
201.338,302.079,23.024,um,Surface,Position,1,2,
338.529,110.758,24.0736,um,Surface,Position,1,3,
214.721,228.282,20.3327,um,Surface,Position,1,4,
302.517,114.244,18.0399,um,Surface,Position,1,5,
287.286,181.585,18.8337,um,Surface,Position,1,6,
229.923,168.083,18.3258,um,Surface,Position,1,7,
158.127,297.351,16.1707,um,Surface,Position,1,8,
145.246,243.034,18.4381,um,Surface,Position,1,9,
116.39,268.124,15.4266,um,Surface,Position,1,10,
268.765,105.394,16.6109,um,Surface,Position,1,11,
46.287,346.732,24.546,um,Surface,Position,1,12,
143.561,207.775,15.2301,um,Surface,Position,1,13,
288.89,55.7827,25.171,um,Surface,Position,1,14,
225.629,105.998,20.0394,um,Surface,Position,1,15,
16.835,276.184,20.648,um,Surface,Position,1,16,
240.106,42.9935,16.6562,um,Surface,Position,1,17,
118.677,123.946,14.4863,um,Surface,Position,1,18,
69.0037,170.668,26.0568,um,Surface,Position,1,19,
63.5063,212.093,18.0667,um,Surface,Position,1,20,
37.9039,170.88,14.7864,um,Surface,Position,1,21,
178.035,7.3496,14.5368,um,Surface,Position,1,22,
7.52725,18.4795,15.4912,um,Surface,Position,1,23,
22.4781,52.0476,15.7328,um,Surface,Position,1,24,
