
Intensity StdDev Ch=1 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
1035.84,,Surface,1,Image 1,1,0,
2224.94,,Surface,1,Image 1,1,1,
2598.81,,Surface,1,Image 1,1,2,
2714.27,,Surface,1,Image 1,1,3,
1780.78,,Surface,1,Image 1,1,4,
4102.78,,Surface,1,Image 1,1,5,
2822.98,,Surface,1,Image 1,1,6,
4182.84,,Surface,1,Image 1,1,7,
3362.47,,Surface,1,Image 1,1,8,
1254.76,,Surface,1,Image 1,1,9,
3322.13,,Surface,1,Image 1,1,10,
5034.28,,Surface,1,Image 1,1,11,
2024.63,,Surface,1,Image 1,1,12,
5170.14,,Surface,1,Image 1,1,13,
3041.73,,Surface,1,Image 1,1,14,
3043.41,,Surface,1,Image 1,1,15,
1893.51,,Surface,1,Image 1,1,16,
3458.82,,Surface,1,Image 1,1,17,
2910.56,,Surface,1,Image 1,1,18,
737.953,,Surface,1,Image 1,1,19,
2643.4,,Surface,1,Image 1,1,20,
4067.31,,Surface,1,Image 1,1,21,
3012.06,,Surface,1,Image 1,1,22,
4192.22,,Surface,1,Image 1,1,23,
2182.42,,Surface,1,Image 1,1,24,
