
Intensity StdDev Ch=4 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
2630.86,,Surface,4,Image 1,1,0,
3547.37,,Surface,4,Image 1,1,1,
6929.28,,Surface,4,Image 1,1,2,
1644.02,,Surface,4,Image 1,1,3,
5763.87,,Surface,4,Image 1,1,4,
4385.91,,Surface,4,Image 1,1,5,
4348.71,,Surface,4,Image 1,1,6,
9769.33,,Surface,4,Image 1,1,7,
10406.2,,Surface,4,Image 1,1,8,
2155.65,,Surface,4,Image 1,1,9,
4294.01,,Surface,4,Image 1,1,10,
3296.31,,Surface,4,Image 1,1,11,
4619.64,,Surface,4,Image 1,1,12,
3400.46,,Surface,4,Image 1,1,13,
7755.78,,Surface,4,Image 1,1,14,
8079.29,,Surface,4,Image 1,1,15,
5676.4,,Surface,4,Image 1,1,16,
10764.2,,Surface,4,Image 1,1,17,
9177.39,,Surface,4,Image 1,1,18,
1639.92,,Surface,4,Image 1,1,19,
8566.55,,Surface,4,Image 1,1,20,
8338.82,,Surface,4,Image 1,1,21,
9993.76,,Surface,4,Image 1,1,22,
8569.55,,Surface,4,Image 1,1,23,
7120.92,,Surface,4,Image 1,1,24,
