
Intensity Mean Ch=4 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
7443.69,,Surface,4,Image 1,1,0,
7655.75,,Surface,4,Image 1,1,1,
10334.4,,Surface,4,Image 1,1,2,
6443.86,,Surface,4,Image 1,1,3,
8876.23,,Surface,4,Image 1,1,4,
9359.53,,Surface,4,Image 1,1,5,
8121.67,,Surface,4,Image 1,1,6,
11645.4,,Surface,4,Image 1,1,7,
12705.1,,Surface,4,Image 1,1,8,
6979.93,,Surface,4,Image 1,1,9,
8257.61,,Surface,4,Image 1,1,10,
7591.48,,Surface,4,Image 1,1,11,
8960.66,,Surface,4,Image 1,1,12,
7529.16,,Surface,4,Image 1,1,13,
11507.4,,Surface,4,Image 1,1,14,
11492.1,,Surface,4,Image 1,1,15,
8933.59,,Surface,4,Image 1,1,16,
14061.3,,Surface,4,Image 1,1,17,
11619.2,,Surface,4,Image 1,1,18,
6785.63,,Surface,4,Image 1,1,19,
11525.4,,Surface,4,Image 1,1,20,
10816.1,,Surface,4,Image 1,1,21,
13658.2,,Surface,4,Image 1,1,22,
14008.5,,Surface,4,Image 1,1,23,
10982.1,,Surface,4,Image 1,1,24,
