
Intensity Mean Ch=3 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
3828.37,,Surface,3,Image 1,1,0,
2550.11,,Surface,3,Image 1,1,1,
4794.73,,Surface,3,Image 1,1,2,
3187,,Surface,3,Image 1,1,3,
3158.91,,Surface,3,Image 1,1,4,
2970.65,,Surface,3,Image 1,1,5,
3004.99,,Surface,3,Image 1,1,6,
4900.41,,Surface,3,Image 1,1,7,
3333.55,,Surface,3,Image 1,1,8,
2864.97,,Surface,3,Image 1,1,9,
4072.51,,Surface,3,Image 1,1,10,
4217.79,,Surface,3,Image 1,1,11,
2493.25,,Surface,3,Image 1,1,12,
4029.81,,Surface,3,Image 1,1,13,
3114.19,,Surface,3,Image 1,1,14,
2763.18,,Surface,3,Image 1,1,15,
3126.46,,Surface,3,Image 1,1,16,
3268.5,,Surface,3,Image 1,1,17,
3775.31,,Surface,3,Image 1,1,18,
2071.98,,Surface,3,Image 1,1,19,
2701.26,,Surface,3,Image 1,1,20,
4363.61,,Surface,3,Image 1,1,21,
3966.56,,Surface,3,Image 1,1,22,
4655.12,,Surface,3,Image 1,1,23,
4310.64,,Surface,3,Image 1,1,24,
