
Intensity Median Ch=7 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
3.243,,Surface,7,Image 1,1,0,
7.25197,,Surface,7,Image 1,1,1,
0,,Surface,7,Image 1,1,2,
0,,Surface,7,Image 1,1,3,
9.364,,Surface,7,Image 1,1,4,
0,,Surface,7,Image 1,1,5,
43.4688,,Surface,7,Image 1,1,6,
2.509,,Surface,7,Image 1,1,7,
5.23,,Surface,7,Image 1,1,8,
6.016,,Surface,7,Image 1,1,9,
12.901,,Surface,7,Image 1,1,10,
14.701,,Surface,7,Image 1,1,11,
6.9725,,Surface,7,Image 1,1,12,
6.6665,,Surface,7,Image 1,1,13,
7.943,,Surface,7,Image 1,1,14,
4.106,,Surface,7,Image 1,1,15,
0,,Surface,7,Image 1,1,16,
6.71,,Surface,7,Image 1,1,17,
5.479,,Surface,7,Image 1,1,18,
0,,Surface,7,Image 1,1,19,
8.642,,Surface,7,Image 1,1,20,
11.07,,Surface,7,Image 1,1,21,
12.494,,Surface,7,Image 1,1,22,
14.096,,Surface,7,Image 1,1,23,
0,,Surface,7,Image 1,1,24,
