
Intensity Mean Ch=7 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
9.33251,,Surface,7,Image 1,1,0,
10.5744,,Surface,7,Image 1,1,1,
0,,Surface,7,Image 1,1,2,
0,,Surface,7,Image 1,1,3,
11.0287,,Surface,7,Image 1,1,4,
0,,Surface,7,Image 1,1,5,
151.022,,Surface,7,Image 1,1,6,
4.77097,,Surface,7,Image 1,1,7,
16.8202,,Surface,7,Image 1,1,8,
177.779,,Surface,7,Image 1,1,9,
96.3005,,Surface,7,Image 1,1,10,
402.951,,Surface,7,Image 1,1,11,
43.4006,,Surface,7,Image 1,1,12,
44.1072,,Surface,7,Image 1,1,13,
27.6723,,Surface,7,Image 1,1,14,
1.01747,,Surface,7,Image 1,1,15,
0,,Surface,7,Image 1,1,16,
11.1071,,Surface,7,Image 1,1,17,
2.57084,,Surface,7,Image 1,1,18,
0,,Surface,7,Image 1,1,19,
19.1315,,Surface,7,Image 1,1,20,
146.019,,Surface,7,Image 1,1,21,
248.033,,Surface,7,Image 1,1,22,
2219.18,,Surface,7,Image 1,1,23,
0,,Surface,7,Image 1,1,24,
