
Intensity Mean Ch=1 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1078.79,,Surface,1,Image 1,1,0,
1396.01,,Surface,1,Image 1,1,1,
1657.6,,Surface,1,Image 1,1,2,
1560.7,,Surface,1,Image 1,1,3,
1189.44,,Surface,1,Image 1,1,4,
5143.17,,Surface,1,Image 1,1,5,
1678.55,,Surface,1,Image 1,1,6,
2467.01,,Surface,1,Image 1,1,7,
1746.26,,Surface,1,Image 1,1,8,
1204.27,,Surface,1,Image 1,1,9,
2329.21,,Surface,1,Image 1,1,10,
2839.31,,Surface,1,Image 1,1,11,
1094.06,,Surface,1,Image 1,1,12,
3330.16,,Surface,1,Image 1,1,13,
1611.95,,Surface,1,Image 1,1,14,
1694.96,,Surface,1,Image 1,1,15,
1252.63,,Surface,1,Image 1,1,16,
1986.78,,Surface,1,Image 1,1,17,
1796.13,,Surface,1,Image 1,1,18,
840.793,,Surface,1,Image 1,1,19,
1526.11,,Surface,1,Image 1,1,20,
2386.1,,Surface,1,Image 1,1,21,
1817.69,,Surface,1,Image 1,1,22,
2916.19,,Surface,1,Image 1,1,23,
1532.05,,Surface,1,Image 1,1,24,
