
Intensity Mean Ch=7 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
8158.88,,Surface,7,Image 1,1,0,
4753.86,,Surface,7,Image 1,1,1,
11162.4,,Surface,7,Image 1,1,2,
5911.03,,Surface,7,Image 1,1,3,
8846.36,,Surface,7,Image 1,1,4,
1499.59,,Surface,7,Image 1,1,5,
2237.42,,Surface,7,Image 1,1,6,
11464,,Surface,7,Image 1,1,7,
7525.54,,Surface,7,Image 1,1,8,
745.215,,Surface,7,Image 1,1,9,
10426,,Surface,7,Image 1,1,10,
4666.96,,Surface,7,Image 1,1,11,
7474.52,,Surface,7,Image 1,1,12,
1564.35,,Surface,7,Image 1,1,13,
3748.26,,Surface,7,Image 1,1,14,
6506.73,,Surface,7,Image 1,1,15,
7833.66,,Surface,7,Image 1,1,16,
2878.6,,Surface,7,Image 1,1,17,
4562.99,,Surface,7,Image 1,1,18,
3330.07,,Surface,7,Image 1,1,19,
6396.88,,Surface,7,Image 1,1,20,
2194.91,,Surface,7,Image 1,1,21,
