
Intensity Sum Ch=7 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
3.60198e+08,,Surface,7,Image 1,1,0,
1.68496e+08,,Surface,7,Image 1,1,1,
5.05163e+09,,Surface,7,Image 1,1,2,
2.13158e+08,,Surface,7,Image 1,1,3,
6.65768e+09,,Surface,7,Image 1,1,4,
9.15561e+07,,Surface,7,Image 1,1,5,
9.51173e+07,,Surface,7,Image 1,1,6,
1.45464e+09,,Surface,7,Image 1,1,7,
8.89971e+08,,Surface,7,Image 1,1,8,
2.34864e+08,,Surface,7,Image 1,1,9,
5.64306e+08,,Surface,7,Image 1,1,10,
4.34797e+09,,Surface,7,Image 1,1,11,
4.99209e+08,,Surface,7,Image 1,1,12,
9.04056e+07,,Surface,7,Image 1,1,13,
5.95238e+08,,Surface,7,Image 1,1,14,
1.32715e+09,,Surface,7,Image 1,1,15,
6.54118e+08,,Surface,7,Image 1,1,16,
2.90555e+08,,Surface,7,Image 1,1,17,
1.73079e+08,,Surface,7,Image 1,1,18,
3.93695e+08,,Surface,7,Image 1,1,19,
3.19448e+08,,Surface,7,Image 1,1,20,
1.6966e+08,,Surface,7,Image 1,1,21,
