
Intensity Mean Ch=3 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
3632.05,,Surface,3,Image 1,1,0,
3620.95,,Surface,3,Image 1,1,1,
4063.52,,Surface,3,Image 1,1,2,
3850.26,,Surface,3,Image 1,1,3,
4583.41,,Surface,3,Image 1,1,4,
2458.57,,Surface,3,Image 1,1,5,
3181.71,,Surface,3,Image 1,1,6,
4331.2,,Surface,3,Image 1,1,7,
3714.13,,Surface,3,Image 1,1,8,
2136.91,,Surface,3,Image 1,1,9,
5801.81,,Surface,3,Image 1,1,10,
3436.84,,Surface,3,Image 1,1,11,
5334.9,,Surface,3,Image 1,1,12,
2572.75,,Surface,3,Image 1,1,13,
3060.53,,Surface,3,Image 1,1,14,
4618.66,,Surface,3,Image 1,1,15,
4853.26,,Surface,3,Image 1,1,16,
2880.69,,Surface,3,Image 1,1,17,
4820.39,,Surface,3,Image 1,1,18,
3219.33,,Surface,3,Image 1,1,19,
4497.47,,Surface,3,Image 1,1,20,
2629.49,,Surface,3,Image 1,1,21,
