
Intensity StdDev Ch=8 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
1340.26,,Surface,8,Image 1,1,0,
0,,Surface,8,Image 1,1,1,
578.256,,Surface,8,Image 1,1,2,
867.567,,Surface,8,Image 1,1,3,
1366.36,,Surface,8,Image 1,1,4,
1551.59,,Surface,8,Image 1,1,5,
1888,,Surface,8,Image 1,1,6,
0,,Surface,8,Image 1,1,7,
364.163,,Surface,8,Image 1,1,8,
23.9117,,Surface,8,Image 1,1,9,
0,,Surface,8,Image 1,1,10,
1668.94,,Surface,8,Image 1,1,11,
0,,Surface,8,Image 1,1,12,
919.691,,Surface,8,Image 1,1,13,
0,,Surface,8,Image 1,1,14,
191.22,,Surface,8,Image 1,1,15,
0,,Surface,8,Image 1,1,16,
635.169,,Surface,8,Image 1,1,17,
71.2522,,Surface,8,Image 1,1,18,
162.991,,Surface,8,Image 1,1,19,
0,,Surface,8,Image 1,1,20,
0,,Surface,8,Image 1,1,21,
