
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
279.17,261.147,15.4638,um,Surface,Position,1,0,
194.104,346.995,19.5769,um,Surface,Position,1,1,
338.865,215.109,12.8357,um,Surface,Position,1,2,
295.369,132.656,11.6595,um,Surface,Position,1,3,
224.676,253.169,11.8678,um,Surface,Position,1,4,
218.956,187.589,12.1958,um,Surface,Position,1,5,
198.961,198.122,14.6459,um,Surface,Position,1,6,
338.495,45.8218,7.39616,um,Surface,Position,1,7,
234.539,146.772,11.0795,um,Surface,Position,1,8,
150.07,227.911,16.8865,um,Surface,Position,1,9,
27.5145,305.941,12.8288,um,Surface,Position,1,10,
96.0812,296.759,10.8219,um,Surface,Position,1,11,
266.584,36.7736,8.44935,um,Surface,Position,1,12,
117.552,195.174,10.4191,um,Surface,Position,1,13,
176.368,130.205,8.22531,um,Surface,Position,1,14,
130.249,136.414,11.5135,um,Surface,Position,1,15,
233.647,6.67523,9.7977,um,Surface,Position,1,16,
181.784,44.0147,8.26519,um,Surface,Position,1,17,
81.6675,114.734,15.4035,um,Surface,Position,1,18,
8.95516,178.828,11.4043,um,Surface,Position,1,19,
68.3639,56.0942,13.2705,um,Surface,Position,1,20,
6.26826,14.5406,10.0261,um,Surface,Position,1,21,
