
Intensity StdDev Ch=2 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
865.224,,Surface,2,Image 1,1,0,
481.913,,Surface,2,Image 1,1,1,
635.025,,Surface,2,Image 1,1,2,
650.222,,Surface,2,Image 1,1,3,
861.917,,Surface,2,Image 1,1,4,
827.585,,Surface,2,Image 1,1,5,
1066.77,,Surface,2,Image 1,1,6,
489.362,,Surface,2,Image 1,1,7,
594.875,,Surface,2,Image 1,1,8,
544.263,,Surface,2,Image 1,1,9,
559.997,,Surface,2,Image 1,1,10,
1135.88,,Surface,2,Image 1,1,11,
542.148,,Surface,2,Image 1,1,12,
831.102,,Surface,2,Image 1,1,13,
602.934,,Surface,2,Image 1,1,14,
588.645,,Surface,2,Image 1,1,15,
510.402,,Surface,2,Image 1,1,16,
631.459,,Surface,2,Image 1,1,17,
525.305,,Surface,2,Image 1,1,18,
618.615,,Surface,2,Image 1,1,19,
556.934,,Surface,2,Image 1,1,20,
514.98,,Surface,2,Image 1,1,21,
