
Intensity StdDev Ch=2 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
922.669,,Surface,2,Image 1,1,0,
995.237,,Surface,2,Image 1,1,1,
948.129,,Surface,2,Image 1,1,2,
1034.86,,Surface,2,Image 1,1,3,
931.053,,Surface,2,Image 1,1,4,
1406.13,,Surface,2,Image 1,1,5,
1846.26,,Surface,2,Image 1,1,6,
2042.87,,Surface,2,Image 1,1,7,
5579.97,,Surface,2,Image 1,1,8,
1622.49,,Surface,2,Image 1,1,9,
941.617,,Surface,2,Image 1,1,10,
1341.08,,Surface,2,Image 1,1,11,
5077.45,,Surface,2,Image 1,1,12,
1048.94,,Surface,2,Image 1,1,13,
953.789,,Surface,2,Image 1,1,14,
1084.57,,Surface,2,Image 1,1,15,
961.111,,Surface,2,Image 1,1,16,
1061.02,,Surface,2,Image 1,1,17,
2898.09,,Surface,2,Image 1,1,18,
996.762,,Surface,2,Image 1,1,19,
1035.49,,Surface,2,Image 1,1,20,
1110.36,,Surface,2,Image 1,1,21,
958.773,,Surface,2,Image 1,1,22,
