
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
336.998,328.423,16.6314,um,Surface,Position,1,0,
347.299,261.58,18.9346,um,Surface,Position,1,1,
304.056,196.227,18.7099,um,Surface,Position,1,2,
75.3705,348.838,18.7312,um,Surface,Position,1,3,
320.091,91.8775,16.2084,um,Surface,Position,1,4,
260.136,166.017,15.4255,um,Surface,Position,1,5,
166.716,231.464,18.9149,um,Surface,Position,1,6,
212.675,137.986,13.7489,um,Surface,Position,1,7,
270.881,91.7995,13.6605,um,Surface,Position,1,8,
180.172,185.446,17.3616,um,Surface,Position,1,9,
14.8586,331.595,19.9759,um,Surface,Position,1,10,
311.715,19.508,19.1853,um,Surface,Position,1,11,
191.504,85.9304,12.7173,um,Surface,Position,1,12,
46.965,241.353,17.9517,um,Surface,Position,1,13,
248.802,8.96849,12.8271,um,Surface,Position,1,14,
69.7057,197.875,17.8247,um,Surface,Position,1,15,
15.0064,210.433,17.1191,um,Surface,Position,1,16,
134.203,84.9488,12.0698,um,Surface,Position,1,17,
22.3721,177.951,19.1561,um,Surface,Position,1,18,
32.9926,147.913,18.8517,um,Surface,Position,1,19,
38.3554,78.3098,11.3283,um,Surface,Position,1,20,
147.568,18.0013,13.2228,um,Surface,Position,1,21,
87.3189,74.473,18.2983,um,Surface,Position,1,22,
