
Intensity Mean Ch=2 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
2284.56,,Surface,2,Image 1,1,0,
2392.17,,Surface,2,Image 1,1,1,
2377.42,,Surface,2,Image 1,1,2,
2431.16,,Surface,2,Image 1,1,3,
2220.45,,Surface,2,Image 1,1,4,
3063.9,,Surface,2,Image 1,1,5,
2426.57,,Surface,2,Image 1,1,6,
3030.09,,Surface,2,Image 1,1,7,
5564.29,,Surface,2,Image 1,1,8,
2603.1,,Surface,2,Image 1,1,9,
1789.43,,Surface,2,Image 1,1,10,
1702.37,,Surface,2,Image 1,1,11,
4336.27,,Surface,2,Image 1,1,12,
2122.5,,Surface,2,Image 1,1,13,
2185.71,,Surface,2,Image 1,1,14,
2121.98,,Surface,2,Image 1,1,15,
2037.81,,Surface,2,Image 1,1,16,
2536.99,,Surface,2,Image 1,1,17,
2430.06,,Surface,2,Image 1,1,18,
1640.96,,Surface,2,Image 1,1,19,
2238.68,,Surface,2,Image 1,1,20,
2197.29,,Surface,2,Image 1,1,21,
1510.26,,Surface,2,Image 1,1,22,
