
Intensity Sum Ch=3 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
2.18526e+08,,Surface,3,Image 1,1,0,
2.18955e+08,,Surface,3,Image 1,1,1,
3.03429e+08,,Surface,3,Image 1,1,2,
4.48504e+08,,Surface,3,Image 1,1,3,
1.64944e+09,,Surface,3,Image 1,1,4,
4.38542e+09,,Surface,3,Image 1,1,5,
3.87257e+09,,Surface,3,Image 1,1,6,
5.67358e+08,,Surface,3,Image 1,1,7,
1.08186e+09,,Surface,3,Image 1,1,8,
3.66486e+09,,Surface,3,Image 1,1,9,
1.53303e+09,,Surface,3,Image 1,1,10,
4.75102e+08,,Surface,3,Image 1,1,11,
3.74351e+08,,Surface,3,Image 1,1,12,
3.07026e+09,,Surface,3,Image 1,1,13,
1.08385e+09,,Surface,3,Image 1,1,14,
1.43049e+09,,Surface,3,Image 1,1,15,
1.82132e+09,,Surface,3,Image 1,1,16,
1.07781e+09,,Surface,3,Image 1,1,17,
7.56822e+08,,Surface,3,Image 1,1,18,
1.22372e+09,,Surface,3,Image 1,1,19,
3.45835e+08,,Surface,3,Image 1,1,20,
2.46705e+09,,Surface,3,Image 1,1,21,
7.96108e+08,,Surface,3,Image 1,1,22,
