
Intensity StdDev Ch=7 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
265.14,,Surface,7,Image 1,1,0,
259.742,,Surface,7,Image 1,1,1,
88.6212,,Surface,7,Image 1,1,2,
1868.4,,Surface,7,Image 1,1,3,
501.799,,Surface,7,Image 1,1,4,
0,,Surface,7,Image 1,1,5,
489.259,,Surface,7,Image 1,1,6,
352.844,,Surface,7,Image 1,1,7,
463.396,,Surface,7,Image 1,1,8,
1036.24,,Surface,7,Image 1,1,9,
224.091,,Surface,7,Image 1,1,10,
142.467,,Surface,7,Image 1,1,11,
1243.32,,Surface,7,Image 1,1,12,
965.792,,Surface,7,Image 1,1,13,
163.122,,Surface,7,Image 1,1,14,
1290.97,,Surface,7,Image 1,1,15,
0,,Surface,7,Image 1,1,16,
371.526,,Surface,7,Image 1,1,17,
523.22,,Surface,7,Image 1,1,18,
282.447,,Surface,7,Image 1,1,19,
179.767,,Surface,7,Image 1,1,20,
82.1289,,Surface,7,Image 1,1,21,
