
Intensity Mean Ch=6 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
60.2149,,Surface,6,Image 1,1,0,
86.6653,,Surface,6,Image 1,1,1,
56.1805,,Surface,6,Image 1,1,2,
228.376,,Surface,6,Image 1,1,3,
146.058,,Surface,6,Image 1,1,4,
6.52537,,Surface,6,Image 1,1,5,
158.391,,Surface,6,Image 1,1,6,
50.498,,Surface,6,Image 1,1,7,
133.696,,Surface,6,Image 1,1,8,
260.662,,Surface,6,Image 1,1,9,
96.3884,,Surface,6,Image 1,1,10,
244.473,,Surface,6,Image 1,1,11,
134.563,,Surface,6,Image 1,1,12,
90.7337,,Surface,6,Image 1,1,13,
139.662,,Surface,6,Image 1,1,14,
231.425,,Surface,6,Image 1,1,15,
45.0483,,Surface,6,Image 1,1,16,
325.429,,Surface,6,Image 1,1,17,
113.418,,Surface,6,Image 1,1,18,
32.7328,,Surface,6,Image 1,1,19,
125.911,,Surface,6,Image 1,1,20,
138.316,,Surface,6,Image 1,1,21,
