
Intensity StdDev Ch=2 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
527.835,,Surface,2,Image 1,1,0,
650.467,,Surface,2,Image 1,1,1,
710.116,,Surface,2,Image 1,1,2,
582.554,,Surface,2,Image 1,1,3,
614.808,,Surface,2,Image 1,1,4,
568.029,,Surface,2,Image 1,1,5,
492.05,,Surface,2,Image 1,1,6,
585.808,,Surface,2,Image 1,1,7,
858.151,,Surface,2,Image 1,1,8,
578.227,,Surface,2,Image 1,1,9,
522.685,,Surface,2,Image 1,1,10,
465.866,,Surface,2,Image 1,1,11,
666.648,,Surface,2,Image 1,1,12,
601.505,,Surface,2,Image 1,1,13,
660.534,,Surface,2,Image 1,1,14,
570.39,,Surface,2,Image 1,1,15,
584.855,,Surface,2,Image 1,1,16,
522.606,,Surface,2,Image 1,1,17,
878.661,,Surface,2,Image 1,1,18,
456.365,,Surface,2,Image 1,1,19,
465.569,,Surface,2,Image 1,1,20,
415.016,,Surface,2,Image 1,1,21,
