
Intensity StdDev Ch=6 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
320.601,,Surface,6,Image 1,1,0,
370.633,,Surface,6,Image 1,1,1,
279.132,,Surface,6,Image 1,1,2,
586.158,,Surface,6,Image 1,1,3,
496.194,,Surface,6,Image 1,1,4,
101.611,,Surface,6,Image 1,1,5,
473.987,,Surface,6,Image 1,1,6,
321.762,,Surface,6,Image 1,1,7,
449.971,,Surface,6,Image 1,1,8,
600.874,,Surface,6,Image 1,1,9,
354.797,,Surface,6,Image 1,1,10,
492.471,,Surface,6,Image 1,1,11,
451.314,,Surface,6,Image 1,1,12,
455.278,,Surface,6,Image 1,1,13,
402.944,,Surface,6,Image 1,1,14,
575.888,,Surface,6,Image 1,1,15,
243.019,,Surface,6,Image 1,1,16,
591.693,,Surface,6,Image 1,1,17,
573.239,,Surface,6,Image 1,1,18,
257.829,,Surface,6,Image 1,1,19,
381.751,,Surface,6,Image 1,1,20,
373.074,,Surface,6,Image 1,1,21,
