
Intensity Min Ch=4 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
249,,Surface,4,Image 1,1,0,
457,,Surface,4,Image 1,1,1,
355,,Surface,4,Image 1,1,2,
248,,Surface,4,Image 1,1,3,
520,,Surface,4,Image 1,1,4,
428,,Surface,4,Image 1,1,5,
311,,Surface,4,Image 1,1,6,
307,,Surface,4,Image 1,1,7,
410,,Surface,4,Image 1,1,8,
349,,Surface,4,Image 1,1,9,
374,,Surface,4,Image 1,1,10,
458,,Surface,4,Image 1,1,11,
199,,Surface,4,Image 1,1,12,
450,,Surface,4,Image 1,1,13,
271,,Surface,4,Image 1,1,14,
305,,Surface,4,Image 1,1,15,
509,,Surface,4,Image 1,1,16,
215,,Surface,4,Image 1,1,17,
299,,Surface,4,Image 1,1,18,
456,,Surface,4,Image 1,1,19,
284,,Surface,4,Image 1,1,20,
405,,Surface,4,Image 1,1,21,
