
Intensity StdDev Ch=5 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
1590.55,,Surface,5,Image 1,1,0,
1180.59,,Surface,5,Image 1,1,1,
1167.92,,Surface,5,Image 1,1,2,
3361.99,,Surface,5,Image 1,1,3,
1521.15,,Surface,5,Image 1,1,4,
746.585,,Surface,5,Image 1,1,5,
2129.08,,Surface,5,Image 1,1,6,
1163.72,,Surface,5,Image 1,1,7,
2549.06,,Surface,5,Image 1,1,8,
2997.62,,Surface,5,Image 1,1,9,
1319.79,,Surface,5,Image 1,1,10,
3755.11,,Surface,5,Image 1,1,11,
2854.07,,Surface,5,Image 1,1,12,
1105.16,,Surface,5,Image 1,1,13,
2163.75,,Surface,5,Image 1,1,14,
3467.17,,Surface,5,Image 1,1,15,
1481.19,,Surface,5,Image 1,1,16,
2490.7,,Surface,5,Image 1,1,17,
2005.07,,Surface,5,Image 1,1,18,
930.476,,Surface,5,Image 1,1,19,
1792.4,,Surface,5,Image 1,1,20,
2099.35,,Surface,5,Image 1,1,21,
