
Intensity Min Ch=2 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
26,,Surface,2,Image 1,1,0,
49,,Surface,2,Image 1,1,1,
12,,Surface,2,Image 1,1,2,
0,,Surface,2,Image 1,1,3,
39,,Surface,2,Image 1,1,4,
29,,Surface,2,Image 1,1,5,
14,,Surface,2,Image 1,1,6,
25,,Surface,2,Image 1,1,7,
35,,Surface,2,Image 1,1,8,
15,,Surface,2,Image 1,1,9,
29,,Surface,2,Image 1,1,10,
7,,Surface,2,Image 1,1,11,
21,,Surface,2,Image 1,1,12,
37,,Surface,2,Image 1,1,13,
3,,Surface,2,Image 1,1,14,
9,,Surface,2,Image 1,1,15,
46,,Surface,2,Image 1,1,16,
0,,Surface,2,Image 1,1,17,
7,,Surface,2,Image 1,1,18,
41,,Surface,2,Image 1,1,19,
39,,Surface,2,Image 1,1,20,
6,,Surface,2,Image 1,1,21,
