
Intensity Sum Ch=2 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
3.73056e+08,,Surface,2,Image 1,1,0,
5.46434e+07,,Surface,2,Image 1,1,1,
2.05626e+08,,Surface,2,Image 1,1,2,
2.26969e+09,,Surface,2,Image 1,1,3,
5.33631e+07,,Surface,2,Image 1,1,4,
7.65988e+07,,Surface,2,Image 1,1,5,
1.13033e+08,,Surface,2,Image 1,1,6,
4.50472e+07,,Surface,2,Image 1,1,7,
5.32222e+07,,Surface,2,Image 1,1,8,
4.85186e+08,,Surface,2,Image 1,1,9,
4.02743e+07,,Surface,2,Image 1,1,10,
4.71632e+07,,Surface,2,Image 1,1,11,
5.43737e+08,,Surface,2,Image 1,1,12,
6.89544e+07,,Surface,2,Image 1,1,13,
1.49421e+08,,Surface,2,Image 1,1,14,
9.73546e+08,,Surface,2,Image 1,1,15,
5.83634e+07,,Surface,2,Image 1,1,16,
1.33516e+08,,Surface,2,Image 1,1,17,
8.49532e+08,,Surface,2,Image 1,1,18,
4.79581e+07,,Surface,2,Image 1,1,19,
1.4318e+08,,Surface,2,Image 1,1,20,
1.37864e+08,,Surface,2,Image 1,1,21,
