
Intensity Mean Ch=5 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
470.031,,Surface,5,Image 1,1,0,
574.517,,Surface,5,Image 1,1,1,
593.524,,Surface,5,Image 1,1,2,
1304.84,,Surface,5,Image 1,1,3,
696.406,,Surface,5,Image 1,1,4,
220.214,,Surface,5,Image 1,1,5,
1071.33,,Surface,5,Image 1,1,6,
499.928,,Surface,5,Image 1,1,7,
985.184,,Surface,5,Image 1,1,8,
1436.28,,Surface,5,Image 1,1,9,
788.89,,Surface,5,Image 1,1,10,
2033.63,,Surface,5,Image 1,1,11,
866.076,,Surface,5,Image 1,1,12,
461.139,,Surface,5,Image 1,1,13,
977.218,,Surface,5,Image 1,1,14,
1462.62,,Surface,5,Image 1,1,15,
375.674,,Surface,5,Image 1,1,16,
1701.45,,Surface,5,Image 1,1,17,
721.451,,Surface,5,Image 1,1,18,
355.088,,Surface,5,Image 1,1,19,
1092.4,,Surface,5,Image 1,1,20,
1249.86,,Surface,5,Image 1,1,21,
